country,description,points,price,variety,contains_location,country_from_location,keywords
US,"Lead pencil and hints of gravel come from Red Mountain fruit, with some of the welcome funk and grit in place from the Boushey Vineyard. Lovely aromas suggest violets and white pepper and hints of smoky chocolate. Smooth, tart, tasting of cherry and berry.",89,34.0,Syrah,True,US,"['lead pencil', 'gravel', 'Boushey Vineyard', 'violets', 'white pepper', 'smoky chocolate', 'smooth', 'tart', 'cherry', 'berry']"
France,"An interesting Chard that offers quite sweet notes of stewed peaches, orange marmalade and overripe honeydew. Big and a bit clumsy in the mouth, more vibrancy and freshness is needed to keep things in better balance. However, if you like 'em sweeter, this one's for you.",84,12.0,Chardonnay,False,None,"['Chard', 'sweet notes', 'stewed peaches', 'orange marmalade', 'overripe honeydew', 'big', 'clumsy', 'vibrancy', 'freshness', 'balance', 'sweeter']"
US,"Basic Chard, if thin, with just enough peaches and cream, vanilla and toast flavors to satisfy.",83,7.0,Chardonnay,False,None,"['Basic Chard', 'thin', 'peaches', 'cream', 'vanilla', 'toast', 'flavors', 'satisfy']"
US,"A pretty good, everyday Chardonnay that gives consumers the buttered toast and vanilla notes that come from oak, on top of a friendly, pineapple-flavored Chardonnay. A little one-dimensional, but will satisfy lots of wine drinkers.",85,18.0,Chardonnay,False,None,"['Chardonnay', 'buttered toast', 'vanilla notes', 'oak', 'pineapple-flavored', 'one-dimensional', 'satisfy', 'wine drinkers']"
Italy,"This bright Sauvignon offers an aromatic medley of stone fruit, papaya, dried hay and fragrant yellow rose. The wine has good structure and a polished, clean finish that would work with fried finger foods or mozzarella bites.",87,19.0,Sauvignon,False,None,"['Sauvignon', 'aromatic', 'stone fruit', 'papaya', 'dried hay', 'yellow rose', 'good structure', 'polished', 'clean finish', 'fried finger foods', 'mozzarella bites']"
Italy,"Musella is a producer of very good reputation in the non-Classico zone, with some of Valpolicella's most beautiful vineyards. This plump ripasso offers density, with loads of sweet berry flavors to boot. Pair it with polenta and gorgonzola cheese. Imported by Vintners Estate Direct Importing.",87,14.0,"Corvina, Rondinella, Molinara",True,Italy,"['Musella', 'Valpolicella', 'ripasso', 'density', 'sweet berry flavors', 'polenta', 'gorgonzola cheese', 'Vintners Estate Direct Importing']"
US,"This wine gives a clear, clean shot of pure raspberry fruit, lightly dusted with coffee and cocoa. A whiff of smoke drifts across the finish as the wine quickly thins out.",89,38.0,Malbec,False,None,"['raspberry', 'coffee', 'cocoa', 'smoke', 'finish', 'clean', 'pure']"
US,"Though labeled Cabernet, it's a full-on, four-grape Bordeaux-style blend. It sports a classic Cabernet nose, dusty, smoky, with cherry tobacco, forest floor and a whiff of barnyard. The fruit remains tart and showing a fair amount of acidity; the tannins stiff and the mouthfeel tight but sensual. Give this one until 2017 to pull itself together.",92,90.0,Cabernet Sauvignon,False,None,"['Cabernet', 'Bordeaux-style blend', 'classic Cabernet nose', 'dusty', 'smoky', 'cherry tobacco', 'forest floor', 'barnyard', 'tart fruit', 'acidity', 'stiff tannins', 'tight mouthfeel', 'sensual', '2017']"
Italy,"Dark berry, tilled earth and gamey aromas lift out of the glass. The firm palate offers black cherry, chocolate, peppermint and oak alongside tightly packed tannins that leave an astringent finish. Drink after 2018.",89,50.0,Nebbiolo,False,None,"['dark berry', 'tilled earth', 'gamey aromas', 'black cherry', 'chocolate', 'peppermint', 'oak', 'tightly packed tannins', 'astringent finish', 'drink after 2018']"
US,"A bit earthy and dry, with rich blackberry, tobacco and cedar flavors and a cherry-chocolate edge. Nice, firm tannins round out the finish. Drink now.",85,29.0,Merlot,False,None,"['earthy', 'dry', 'blackberry', 'tobacco', 'cedar', 'cherry-chocolate', 'firm tannins', 'finish', 'drink now']"
US,"Very lush and ripe in blackberry, cherry, currant and cassis flavors, with an oaky overlay, and there's a minerality toward the end that smacks of the soil. With an acidic jamminess and fierce tannins, the wine feels austere and remote. Give it 6 or 7 years in the cellar to come around.",91,75.0,Cabernet Sauvignon,False,None,"['lush', 'ripe', 'blackberry', 'cherry', 'currant', 'cassis', 'oaky', 'minerality', 'acidic', 'jamminess', 'fierce tannins', 'austere', 'remote', 'cellar']"
Italy,"Sengia Rossa is a blend of Corvina, Rondinella, Merlot and other varieties that shows plush, rich concentration and a soft, velvety feel. Aromas here include black cherry, cassis, leather, tobacco and a touch of licorice.",88,20.0,Red Blend,False,None,"['Sengia Rossa', 'blend', 'Corvina', 'Rondinella', 'Merlot', 'plush', 'rich concentration', 'soft', 'velvety feel', 'aromas', 'black cherry', 'cassis', 'leather', 'tobacco', 'licorice']"
US,"It's easy to like this soft, smooth wine, with its cherry jam, blackberry liqueur, milk chocolate, sweet licorice, pepper and sandalwood flavors. It feels extravagant and seductive in the mouth, making you want another sip. The blend is Grenache, Syrah and Mourvèdre.",88,40.0,Rhône-style Red Blend,False,None,"['soft', 'smooth', 'cherry jam', 'blackberry liqueur', 'milk chocolate', 'sweet licorice', 'pepper', 'sandalwood', 'extravagant', 'seductive', 'Grenache', 'Syrah', 'Mourvèdre']"
US,"Estimating the ageability of a Pinot Noir can be tricky. This one, with hefty tannins, brisk acidity and loads of fresh primary fruit, seems to be ageworthy. Give it 5-6 years to let the structural elements begin to resolve and for the flavors of blackberry jam, Chinese tea, mushroom and spice to develop secondary characteristics.",94,42.0,Pinot Noir,False,None,"['ageability', 'Pinot Noir', 'hefty tannins', 'brisk acidity', 'fresh primary fruit', 'ageworthy', 'blackberry jam', 'Chinese tea', 'mushroom', 'spice', 'secondary characteristics']"
US,"So good, it makes you want to shout. Possesses the beautifully ripe flavors that are expected of a great vintage, such as blackcurrant, cherry, white chocolate and cassis, with extra edges of smoky caramel and vanilla. The tannins are perfect, soft and easy, but as rich and complex as a Renoir. Differentiates itself from Napa with its softness and accessibility, but as great as anything from across the Mayacamas.",96,50.0,Cabernet Blend,True,US,"['ripe flavors', 'blackcurrant', 'cherry', 'white chocolate', 'cassis', 'smoky caramel', 'vanilla', 'tannins', 'soft', 'accessible', 'Mayacamas']"
US,"Young, tart and compact, this is still in the primary fruit phase of its development. Clean, impactful and nicely structured, its flavors run from cranberry to raspberry to light cherry, all running deep enough to suggest tucking it away in the cellar for a few more years.",90,55.0,Pinot Noir,False,None,"['young', 'tart', 'compact', 'primary fruit phase', 'clean', 'impactful', 'structured', 'flavors', 'cranberry', 'raspberry', 'light cherry', 'cellar']"
Italy,"A slightly copperish hue suggests this wine has been made according to Pinot Grigio tradition (in which the wine sees longer contact with the skins). You'll get aromas of peach, nectarine, and honeysuckle followed by a crisp-clean mouthfeel.",86,18.0,Pinot Grigio,False,None,"['copperish hue', 'Pinot Grigio tradition', 'skin contact', 'aromas', 'peach', 'nectarine', 'honeysuckle', 'crisp-clean mouthfeel']"
US,"As rich as it is, this is a somewhat generic Cabernet. It's ripe and fruity and oaky, with appealing blackberry, currant and smoky wood flavors, wrapped into firm tannins. With a sweet finish, it's flashy, if not particularly complex or ageworthy.",89,60.0,Cabernet Sauvignon,False,None,"['rich', 'generic', 'Cabernet', 'ripe', 'fruity', 'oaky', 'blackberry', 'currant', 'smoky wood', 'firm tannins', 'sweet finish', 'flashy', 'complex', 'ageworthy']"
US,"A lovely, complex and flavorful Cab, but also tannic, giving it a lockdown feeling. There's a rich core of blackberries, black currants, spices and herbs, while new oak gives it a savory smokiness. Better after 2010, and should glide through 2014.",92,42.0,Cabernet Sauvignon,False,None,"['complex', 'flavorful', 'Cab', 'tannic', 'blackberries', 'black currants', 'spices', 'herbs', 'new oak', 'savory smokiness', 'better after 2010', 'glide through 2014']"
US,"I've found variability in Especial, despite its high price. It shows an artisinal, vintage-driven nature that can be beguiling or rough. The '04 is a bit of both. It's not a smooth, seductive Zin. The tannins are too feral. But it is interesting, with complex blackberry, blueberry, cherry and Asian spice flavors. Try aging, but not too long. You don't want to lose that fresh fruit.",88,36.0,Zinfandel,False,None,"['Especial', 'artisanal', 'vintage-driven', 'beguiling', 'rough', 'tannins', 'feral', 'interesting', 'complex', 'blackberry', 'blueberry', 'cherry', 'Asian spice', 'aging', 'fresh fruit']"
US,"The current downturn in demand for both grapes and expensive wines only helps A to Z; there is more good fruit to purchase, and plenty of demand at a $12 price point. This new Pinot Gris is fresh and racy, with a mineral-driven acidity underlying the clean fruit, tasting of pears and pear skin.",88,12.0,Pinot Gris,False,None,"['downturn', 'demand', 'grapes', 'expensive wines', 'A to Z', 'good fruit', '$12 price point', 'Pinot Gris', 'fresh', 'racy', 'mineral-driven acidity', 'clean fruit', 'pears', 'pear skin']"
US,"Huge, ripe flavors of blackberry and plum jam, mocha, black currants, anise and cedar mark this wine, grown in the rugged hills of southern Monterey County. It's quite tannic and dry, but doesn't seem to be an ager, so drink up.",88,29.0,Cabernet Sauvignon,True,US,"['blackberry', 'plum jam', 'mocha', 'black currants', 'anise', 'cedar', 'tannic', 'dry', 'southern Monterey County']"
US,"Fresh fruit flavors suggest a bowl full of berries and cherries. Crisp acids help to focus the wine, with spot-on varietal flavors and balance. Both elegant and complex, it's a lovely bottle from an under-the-radar producer.",90,40.0,Pinot Noir,False,None,"['fresh fruit flavors', 'berries', 'cherries', 'crisp acids', 'varietal flavors', 'balance', 'elegant', 'complex', 'under-the-radar producer']"
US,"Riper than you usually get from this Salinas Valley appellation, and more pleasing. It's rich in blackberries, cherries, plums and herbs, with a dry, spicy finish and firm tannins. Good value.",87,15.0,Cabernet Sauvignon,True,US,"['Salinas Valley', 'riper', 'blackberries', 'cherries', 'plums', 'herbs', 'dry', 'spicy finish', 'firm tannins', 'good value']"
Italy,Barriano is a rosemary green and slightly vegetal blend of Merlot and Cabernet Sauvignon that is balanced out by a good dose of plump red cherry in the mouth.,85,16.0,Red Blend,False,None,"['Barriano', 'rosemary green', 'vegetal', 'Merlot', 'Cabernet Sauvignon', 'balanced', 'plump red cherry']"
US,"Jammy and fresh, with ripe, rich fruit. Apricot, Fig Newton, peach cobbler, crème caramel, honey, vanilla and toast flavors all mingle into a complex, spicy finish. The price of dryness is high alcohol, but the wine never tastes hot.",88,24.0,Roussanne,False,None,"['jammy', 'fresh', 'ripe fruit', 'apricot', 'Fig Newton', 'peach cobbler', 'crème caramel', 'honey', 'vanilla', 'toast', 'complex', 'spicy finish', 'high alcohol', 'dryness']"
Italy,"This luminous white wine benefits from added aromatic intensity in the form of creamy lemon zest, almond blossom and stone fruit. There's good density and richness here and the wine ends with generous fresh fruit flavors.",87,15.0,White Blend,False,None,"['luminous white wine', 'aromatic intensity', 'creamy lemon zest', 'almond blossom', 'stone fruit', 'good density', 'richness', 'generous fresh fruit flavors']"
Spain,"Heavy and dark in color, this is stalky on the nose, with a compost component that doesn't scream “fresh and ready.” It feels fairly snappy, but it tastes tart and slightly vegetal before finishing with rhubarb flavors.",82,12.0,Trepat,False,None,"['heavy', 'dark', 'stalky', 'nose', 'compost', 'fresh', 'snappy', 'tart', 'vegetal', 'rhubarb']"
US,"Helped by extra bottle age, this Syrah is the best of the latest releases from Cliff Creek. Balanced and varietal, its spicy berry fruit is highlighted with grapefruity phenolics. Flavors penetrate and stand up well into a medium-long, balanced finish.",88,25.0,Syrah,False,None,"['Syrah', 'extra bottle age', 'balanced', 'varietal', 'spicy berry fruit', 'grapefruity phenolics', 'medium-long finish']"
France,"Ripe but minerally, all flint and crisp fruit along with the richness from the structure and green plum and wood flavors. This blending of fruit from a number of Chablis Premier Cru vineyards shows the rich, ageworthy nature of 2005.",88,29.0,Chardonnay,True,France,"['ripe', 'minerally', 'flint', 'crisp fruit', 'richness', 'green plum', 'wood flavors', 'Chablis', 'Premier Cru', 'rich', 'ageworthy', '2005']"
US,"This is what might be called old-style Washington Cabernet. The fruit is mixed liberally with bell pepper and dill; there is plenty of tannin and a distinctly earthy aroma of the barnyard that carries well into the finish. For some, it will be pleasantly reminiscent of cru Bourgeois Bordeaux.",85,12.0,Cabernet Sauvignon,True,US,"['old-style Washington Cabernet', 'fruit', 'bell pepper', 'dill', 'tannin', 'earthy aroma', 'barnyard', 'finish', 'cru Bourgeois Bordeaux']"
Italy,"Ribolla Gialla is a naturally creamy, soft variety, but this expression favors tonic soda aromas and tart lemon candy that help shape a racy and zesty impression overall.",85,18.0,Ribolla Gialla,False,None,"['Ribolla Gialla', 'creamy', 'soft', 'tonic soda aromas', 'tart lemon candy', 'racy', 'zesty']"
France,"Just touching maturity, this is a wonderful wine. With intense acidity, yeast, minerality and a beautiful final citrus texture, this is ready to drink but will age for many years.",95,95.0,Champagne Blend,False,None,"['maturity', 'intense acidity', 'yeast', 'minerality', 'citrus texture', 'ready to drink', 'age']"
US,"An interesting wine you can call intellectual. Its appeal is as much conceptual as hedonistic. It's the opposite of today's soft, sweet fruit bombs, being bone dry and somewhat austere, showing a tightly knit tannic structure. With an explosive, but controlled, central core of blackberries, it's a cellar candidate. It will be fascinating to try this wine after 2014.",92,65.0,Cabernet Sauvignon,False,None,"['intellectual', 'conceptual', 'hedonistic', 'bone dry', 'austere', 'tannic structure', 'blackberries', 'cellar candidate', 'fascinating', '2014']"
US,"From the winery formerly known as Napa Ridge comes this modestly priced Cab. It's nicely ripe in all kinds of luscious blackberry, cherry and cocoa flavors, and although it's from the hot region of Lodi, somehow it manages to have crisp acidity.",84,10.0,Cabernet Sauvignon,True,US,"['Napa Ridge', 'Cab', 'blackberry', 'cherry', 'cocoa', 'Lodi', 'crisp acidity']"
US,"There's something old-fashioned about this wine, in its strong, edgy tannins and rustic mouthfeel. Yet it's high and hot in alcohol, with extracted, jammy cherry and raisin flavors. Doesn't seem to be an ager, so drink now.",85,44.0,Bordeaux-style Red Blend,False,None,"['old-fashioned', 'strong tannins', 'rustic mouthfeel', 'high alcohol', 'jammy cherry', 'raisin flavors', 'drink now']"
France,"An absolute gem from respected Languedoc produer Gérard Bertrand. The aromas draw you in immediately with intense, brooding notes of coffee, black fruit preserves, cocoa and tea leaves. The mouth, like crushed velvet, offers more black plum and blueberry preserve notes while dusty tannins dance in your mouth. Garrigue spice lingers in the finish. Hold until 2010–2013.",92,69.0,Rhône-style Red Blend,True,France,"['gem', 'Languedoc', 'Gérard Bertrand', 'aromas', 'coffee', 'black fruit preserves', 'cocoa', 'tea leaves', 'crushed velvet', 'black plum', 'blueberry preserve', 'dusty tannins', 'garrigue spice', 'finish', 'hold until 2010–2013']"
US,"An unusually deep color and black-cherry flavors help make this wine concentrated and full bodied. A thick layer of tannins puckers the mouth, but will help the wine pair with a roast or rich risotto. It's made from 76% Grenache and 24% Syrah.",87,36.0,Rhône-style Red Blend,False,None,"['deep color', 'black-cherry flavors', 'concentrated', 'full bodied', 'thick layer of tannins', 'pair with roast', 'rich risotto', '76% Grenache', '24% Syrah']"
US,"Shows good Syrah character, a rich, spicy, full-bodied wine with luscious flavors of blackberries, black cherries, figs and tangerine zest. There's also a tangy minerality that gives the wine backbone and verve. Shows the promise of this mountainous Lake County appellation.",88,25.0,Syrah,True,US,"['Syrah', 'rich', 'spicy', 'full-bodied', 'blackberries', 'black cherries', 'figs', 'tangerine zest', 'tangy minerality', 'backbone', 'verve', 'Lake County']"
Italy,"Very floral and delicate, this is a wonderful Prosecco Extra Dry with an interesting blend of floral and fruit aromas that come together in a generous, harmonious whole. It's easy and approachable and would pair well with lightly grilled sea bass or fresh water fish.",87,18.0,Prosecco,True,Italy,"['floral', 'delicate', 'Prosecco Extra Dry', 'fruit aromas', 'generous', 'harmonious', 'easy', 'approachable', 'pair', 'lightly grilled sea bass', 'fresh water fish']"
Italy,"Terre di Sofia is an oak-aged Chardonnay, with lemon zest, vanilla, exotic fruit, pineapple and light shadings of exotic spice. It's smooth and supple in the mouth.",87,29.0,Chardonnay,False,None,"['oak-aged', 'Chardonnay', 'lemon zest', 'vanilla', 'exotic fruit', 'pineapple', 'exotic spice', 'smooth', 'supple']"
Spain,"Smoky and meaty smelling to begin with, like a mix of barbecued spare ribs and roasted berries. The palate is full, tannic and drying, with bacon, hickory and baked blackberry flavors mixed with herbs. Hard and clacky on the finish, but flavorful and solid throughout.",87,18.0,Tempranillo,False,None,"['smoky', 'meaty', 'barbecued spare ribs', 'roasted berries', 'full', 'tannic', 'drying', 'bacon', 'hickory', 'baked blackberry', 'herbs', 'hard', 'clacky', 'finish', 'flavorful', 'solid']"
Spain,"Jammy berry aromas are fiery and aggressive. In the mouth, this is sticky in feel, with huge, grabbing tannins and blocky ripeness. Chocolate and vanilla drape overripe black-fruit flavors, while the finish is heavy, chewy and tastes like fudge. Drink this forceful, oaky RDD now through 2020.",91,125.0,Tinto Fino,False,None,"['jammy berry aromas', 'fiery', 'aggressive', 'sticky', 'huge tannins', 'blocky ripeness', 'chocolate', 'vanilla', 'overripe black-fruit flavors', 'heavy finish', 'chewy', 'fudge', 'forceful', 'oaky', 'drink now through 2020']"
Italy,Here's a floral and delicate Cartizze with musky notes and a pretty embroidery of fruit salad. There are delicate mineral nuances that give it linearity and the pulpy fruit gives it texture and persistence.,88,23.0,Prosecco,True,Italy,"['floral', 'delicate', 'Cartizze', 'musky notes', 'fruit salad', 'mineral nuances', 'linearity', 'pulpy fruit', 'texture', 'persistence']"
Italy,This blend of Sangiovese and Canaiolo is enhanced with a small percentage of Merlot. That addition heightens the wine's softness and renders a richer mouthfeel.,85,10.0,Sangiovese,True,Italy,"['Sangiovese', 'Canaiolo', 'Merlot', 'softness', 'richer mouthfeel', 'blend']"
Italy,"Honey, peach, citrus and dried herbs comprise the nose of this simple Pinot Grigio. In appearance, the wine is almost transparent with a touch of gold and the mouthfeel is equally light and easy. The screwcap bottle has a cute picture of a green Vespa on the label to reinforce its all-Italy, Dolce Vita appeal.",85,12.0,Pinot Grigio,True,Italy,"['Honey', 'peach', 'citrus', 'dried herbs', 'Pinot Grigio', 'transparent', 'gold', 'light', 'easy', 'screwcap', 'green Vespa', 'Dolce Vita']"
France,"Undoubtedly one of the two star properties in Moulis. Its quality is impeccable: a Cabernet-dominated wine, with superrich black currant flavors that retain great structure and aging ability. Enjoy this wine in 5–10 years.",92,25.0,Bordeaux-style Red Blend,True,France,"['star properties', 'Moulis', 'quality', 'Cabernet-dominated', 'superrich', 'black currant flavors', 'structure', 'aging ability', 'enjoy', '5–10 years']"
US,"Soft and jammy, with raspberry and red licorice flavors and a streak of brambles, nettles and peppery spices. It's a good, dry wine, but would benefit from greater structure. A Syrah-based Rhône-style blend.",86,16.0,Rhône-style Red Blend,False,None,"['soft', 'jammy', 'raspberry', 'red licorice', 'brambles', 'nettles', 'peppery spices', 'dry wine', 'greater structure', 'Syrah', 'Rhône-style blend']"
US,"The pretty fragrance comes with cotton candy highlights, along with a note of tangy red fruit. It's concentrated and deep, with appealing purity of flavor and the structure to age for over a decade.",92,60.0,Pinot Noir,False,None,"['fragrance', 'cotton candy', 'tangy red fruit', 'concentrated', 'deep', 'purity of flavor', 'structure', 'age']"
US,"This is made from fruit that's sourced mostly from Mercer's Spice Cabinet Vineyard in the Horse Heaven Hills, with some Tablas clone Syrah from the Rattlesnake Hills. It's a tasty wine but it seems incomplete. It has a ripe purple-fruit flavor, and it comes with plenty of power, but there's a hole in the middle. The finish kicks in with a splash of molasses.",88,41.0,Petite Sirah,True,US,"[""Mercer's Spice Cabinet Vineyard"", 'Horse Heaven Hills', 'Tablas clone Syrah', 'Rattlesnake Hills', 'ripe purple-fruit flavor', 'power', 'hole in the middle', 'finish', 'molasses']"
Italy,"This is a very informal and easygoing red table wine that would taste great with pizza. It opens with a bright ruby color and shows aromas of cherry, raspberry and toasted almond.",85,10.0,Red Blend,False,None,"['informal', 'easygoing', 'red table wine', 'pizza', 'bright ruby color', 'aromas', 'cherry', 'raspberry', 'toasted almond']"
US,"Robust and full-bodied, with jammy flavors of blackberries, cherries and currants, liberally sprinkled with crushed black pepper and cocoa. Dry and tannic, it's a Bordeaux blend, with Sangiovese and Syrah.",85,43.0,Red Blend,False,None,"['robust', 'full-bodied', 'jammy flavors', 'blackberries', 'cherries', 'currants', 'crushed black pepper', 'cocoa', 'dry', 'tannic', 'Bordeaux blend', 'Sangiovese', 'Syrah']"
US,"Made from all five classic Bordeaux varieties, this is a rich, softly tannic and delicious wine. It brims with jammy blackberry, dark chocolate and sweet cedar flavors, in a sweetly chewy texture that hints at further ageability. Drink now–2015.",92,50.0,Bordeaux-style Red Blend,False,None,"['Bordeaux', 'rich', 'softly tannic', 'delicious', 'jammy blackberry', 'dark chocolate', 'sweet cedar', 'sweetly chewy texture', 'ageability', 'Drink now–2015']"
France,"A soft wine that has easy but attractively ripe fruit. This is not a wine for aging, but in 2003, the estate has made a very drinkable wine. Patache stands for an ancient coaching inn, recollected on the wine's label by a coach and horses. Imported by Grands Chais de France.",85,24.0,Bordeaux-style Red Blend,True,France,"['soft wine', 'ripe fruit', 'not for aging', 'drinkable wine', 'Patache', 'coaching inn', 'label', 'coach and horses', 'Imported by Grands Chais de France']"
US,"An upscale white wine made in the white Bordeaux style. It was partially aged in oak, on the lees, bringing a creamy, yeasty freshness to the citrus, tropical fruit and green grass flavors that are totally dry. Brisk acidity makes for a clean scour. A brilliant wine to drink with everything from goat cheese appetizers through firm fleshed fish like halibut to roast chicken.",92,45.0,Sauvignon Blanc,True,France,"['upscale white wine', 'white Bordeaux style', 'partially aged in oak', 'lees', 'creamy', 'yeasty freshness', 'citrus', 'tropical fruit', 'green grass flavors', 'totally dry', 'brisk acidity', 'clean scour', 'goat cheese appetizers', 'firm fleshed fish', 'halibut', 'roast chicken']"
US,"One thing you can depend on concerning Clos du Val's Cabernets is that they're elegant. The winery resolutely refuses to kowtow to the modern style of ultraripe, extracted fruit, high alcohol and massive oak. This lovely Cab, which contains a drop of Merlot, defines their style, and is a joy to drink. It has rich, complex cherry and blackberry flavors, flecked with earth and herbs, and is just beginning a long journey. Now–2021, at least.",94,75.0,Cabernet Sauvignon,True,US,"['Clos du Val', 'Cabernet', 'elegant', 'ultraripe', 'extracted fruit', 'high alcohol', 'massive oak', 'Merlot', 'rich', 'complex', 'cherry', 'blackberry', 'earth', 'herbs', 'joy to drink', 'long journey']"
US,"DDO's Chardonnay comes as close to white Burgundy as you will find in Oregon. Amazing finesse, with crisp, detailed aromas mixing flowers, peaches, melon and almonds. Impressive texture and a long, elegant and precisely-detailed path across the palate.",92,27.0,Chardonnay,True,US,"['Chardonnay', 'white Burgundy', 'Oregon', 'finesse', 'crisp', 'detailed aromas', 'flowers', 'peaches', 'melon', 'almonds', 'impressive texture', 'long', 'elegant', 'precisely-detailed', 'palate']"
Spain,"Roasted plum and raspberry aromas offer accents of vanilla, dill and dry wood. The palate is big, a little soft and chubby in the middle, with savory, herbal black fruit flavors that are meaty and deep. Finishes earthy, herbal and with integrity. This is Monastrell that's ready to go.",89,19.0,Red Blend,False,None,"['roasted plum', 'raspberry', 'vanilla', 'dill', 'dry wood', 'big', 'soft', 'chubby', 'savory', 'herbal', 'black fruit', 'meaty', 'deep', 'earthy', 'integrity', 'Monastrell']"
Italy,"Very compact and clean in its aromatic delivery with banana, Golden Delicious apple and attractive hints of toasted almond in the background. Creamy, smooth and supple in the mouth with a touch of zesty spice on the finish. Imported by Prestige Wine Imports Corp.",88,10.0,Pinot Grigio,False,None,"['compact', 'clean', 'aromatic', 'banana', 'Golden Delicious apple', 'toasted almond', 'creamy', 'smooth', 'supple', 'zesty spice', 'finish', 'imported', 'Prestige Wine Imports Corp']"
Spain,"Tarry, stalky aromas fail to make much of a statement. This is high in acid and rugged in the mouth, with a mixture of herbal red-fruit flavors and distinct stalkiness. A grating finish is racy and hot.",83,9.0,Garnacha,False,None,"['tarry', 'stalky aromas', 'high in acid', 'rugged', 'herbal red-fruit flavors', 'distinct stalkiness', 'grating finish', 'racy', 'hot']"
US,"Polished and creamy, this is made to appeal to the popular style. It's rich and ripe in tangerine, apricot and lime fruit, with toasty, vanilla overtones. Brightened by crisp acidity, it's a lovely wine to drink now.",90,50.0,Chardonnay,False,None,"['polished', 'creamy', 'rich', 'ripe', 'tangerine', 'apricot', 'lime', 'toasty', 'vanilla', 'crisp acidity', 'lovely wine', 'drink now']"
US,"Made in the rich, ripe, over-the-top style that winemaker Mark McNeilly uses for his own Mark Ryan Viogniers, this is a superconcentrated wine with more than a passing resemblance to limoncello. Along with that comes notes of Key lime, candied pineapple and a bit of alcoholic heat. Some will find it excellent, others a little too extravagant.",90,35.0,Viognier,False,None,"['rich', 'ripe', 'over-the-top', 'superconcentrated', 'limoncello', 'Key lime', 'candied pineapple', 'alcoholic heat', 'excellent', 'extravagant']"
US,"Rustic and thin-flavored, with odd citrus and medicinal flavors.",82,13.0,Pinot Gris,False,None,"['rustic', 'thin-flavored', 'odd citrus', 'medicinal flavors']"
US,"The winery's selection of its best barrels makes a fascinating wine, showing mixed Asian spices, supple fruit and beautiful fine-grained tannins. Muscular and detailed, it has a bit of an alcoholic kick to the finish. Powerful and very well-crafted.",94,50.0,Red Blend,False,None,"['best barrels', 'Asian spices', 'supple fruit', 'fine-grained tannins', 'muscular', 'detailed', 'alcoholic kick', 'powerful', 'well-crafted']"
US,"Made from estate-vineyard fruit, this Merlot is medium bodied, and it has a mix of red fruit flavors, plus grace notes of leaf and mushroom. The finish leaves an impression of dried toast.",88,36.0,Merlot,False,None,"['estate-vineyard', 'Merlot', 'medium bodied', 'red fruit flavors', 'leaf', 'mushroom', 'finish', 'dried toast']"
Spain,"This wine shows the potential and power of Valdeorras Godello, but at a fair price. It has a lot of minerality and acidity, but also a boatload of kiwi, green apple, papaya and white pepper. Unconventional for Spanish white wines and very much worth a look.",90,18.0,Godello,True,Spain,"['Valdeorras', 'Godello', 'minerality', 'acidity', 'kiwi', 'green apple', 'papaya', 'white pepper', 'unconventional', 'Spanish white wines']"
France,"Fresh strawberry aromas set the scene for a bright, red berry flavored wine. It has vibrant, vivid acidity and exotic perfumes. The tannins, however, do suggest that this is a bigger, tougher wine than the fruit offers. Over the next few months, it is likely to fill out and become more dense.",88,70.0,Pinot Noir,False,None,"['fresh strawberry aromas', 'bright', 'red berry flavored', 'vibrant acidity', 'exotic perfumes', 'tannins', 'bigger wine', 'tougher wine', 'fill out', 'more dense']"
US,"Spicy and exuberant, if not particularly subtle, a big, juicy wine to drink with steaks and roasts. Bone dry, and pretty tough in tannins, it has flavors of blackberries, leather, cola, coffee and pepper. Ready now.",86,35.0,Syrah,False,None,"['spicy', 'exuberant', 'big', 'juicy', 'bone dry', 'tough tannins', 'blackberries', 'leather', 'cola', 'coffee', 'pepper', 'ready now']"
Spain,"Cepas Vellas refers to old vines, but what's most noticeable on this wine is the popcorn and cream that characterizes both the nose and mouth. In between the oak-aided folds there's melon, waxy papaya and banana flavors sitting on a plump, cushioned palate. It's a holdover from 2005, so drink it while you have it.",87,18.0,Albariño,False,None,"['Cepas Vellas', 'old vines', 'popcorn', 'cream', 'nose', 'mouth', 'oak-aided', 'melon', 'waxy papaya', 'banana', 'plump', 'cushioned palate', '2005']"
US,"This is a generic red wine. It's soft, with berry and coffee flavors and a scour of tannins on the finish, and dryish overall. Versatile with a wide range of things.",84,11.0,Sangiovese,False,None,"['generic red wine', 'soft', 'berry flavors', 'coffee flavors', 'tannins', 'dryish', 'versatile']"
France,"While the surface of the wine is firmly tannic, the fruit brings in the richness and opulence underneath. The combination equals a ripe, wood-aged wine, with dry tannins that are beginning to integrate into the fruit.",90,61.0,Pinot Noir,False,None,"['tannic', 'fruit', 'richness', 'opulence', 'ripe', 'wood-aged', 'dry tannins', 'integrate']"
France,"Branded Bordeaux has a deservedly spotty reputation, but this year's Mouton Cadet aims to start turning that around. Cherries and chocolate on the nose, followed by smoky, earthy tobacco and black-cherry flavors. A silky texture makes it ready to drink now.",86,8.0,Bordeaux-style Red Blend,True,France,"['Branded Bordeaux', 'Mouton Cadet', 'cherries', 'chocolate', 'smoky', 'earthy', 'tobacco', 'black-cherry', 'silky texture', 'ready to drink']"
